direccion,barrio,comuna,mas_info,materiales,longitude,latitude
Acoyte Av. 755,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.439701244955934,-34.609618611799206
Acoyte Av. 90,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.437092808196,-34.617278631508135
"Alberdi, Juan Bautista Av. 1073",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4432815992088,-34.62283986910791
"Alberdi, Juan Bautista Av. 1175",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44450893452112,-34.62344961476935
"Alberdi, Juan Bautista Av. 1275",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44594136167303,-34.62427727399446
"Alberdi, Juan Bautista Av. 1367",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44708166399626,-34.62490121220644
"Alberdi, Juan Bautista Av. 1449",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44835312092476,-34.62553487286036
"Alberdi, Juan Bautista Av. 149",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.429896438564214,-34.622323670096335
"Alberdi, Juan Bautista Av. 1537",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.449733880964274,-34.62621653863191
"Alberdi, Juan Bautista Av. 1643",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4517748047251,-34.62725517527185
"Alberdi, Juan Bautista Av. 217",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43116375049078,-34.622522065961384
"Alberdi, Juan Bautista Av. 431",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43386130282554,-34.62287585256228
"Alberdi, Juan Bautista Av. 529",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43518175979385,-34.623019055604054
"Alberdi, Juan Bautista Av. 647",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.436896500114315,-34.62315923667488
"Alberdi, Juan Bautista Av. 727",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43816728756088,-34.62307464817821
"Alberdi, Juan Bautista Av. 857",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44002806873096,-34.62289646901957
"Alberdi, Juan Bautista Av. 989",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.441853891257146,-34.62276081833894
"Alvarez, Donato, Tte. Gral. 559",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45688415536647,-34.61927690630415
"Aranguren, Juan F., Dr. 1125",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44887109825703,-34.61709163941083
"Aranguren, Juan F., Dr. 1361",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.451496150071776,-34.618098988960845
"Aranguren, Juan F., Dr. 1579",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45419926281221,-34.619136232138914
"Aranguren, Juan F., Dr. 219",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.434127211851504,-34.61093805490775
"Aranguren, Juan F., Dr. 443",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.437195392520124,-34.61220034836033
"Aranguren, Juan F., Dr. 45",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43136789212064,-34.60980305713502
"Aranguren, Juan F., Dr. 555",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43938826990431,-34.61320789877859
"Aranguren, Juan F., Dr. 761",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44317686123935,-34.61475713411658
"Araoz Alfaro, Gregorio, Dr 360",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43592084051192,-34.61544041933264
Arengreen 1190,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44883647395661,-34.61324165666516
Arengreen 1338,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45063669930118,-34.61397800874813
Arengreen 889,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44504495652095,-34.61165089700002
Avda Jose Maria Moreno 136,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43565901907417,-34.619775608825975
Avda Jose Maria Moreno 362,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43480626958535,-34.62218082900769
Avda Jose Maria Moreno 437,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43464966146599,-34.62367162385476
Avda Jose Maria Moreno 464,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.434471877347356,-34.62382852114868
Avda Jose Maria Moreno 57,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43628933193453,-34.61882940808163
Avda Jose Maria Moreno 674,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.434086045973025,-34.62651689911606
Avda Jose Maria Moreno 717,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43413799444338,-34.626995099811076
Avellaneda 1082,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.446235679361955,-34.6174676181531
Avellaneda 372,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.435556974993325,-34.613191929965524
Avellaneda 60,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.431020110741116,-34.61127720021215
Avellaneda Av. 1220,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44840038987887,-34.61814949214801
Avellaneda Av. 1520,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45292881584693,-34.62014448146683
Avellaneda Av. 1666,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45459948320349,-34.620769795505694
Bacacay 625,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43910544269744,-34.61675149917705
Beauchef 834,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4324419931396,-34.627080119984996
"Belaustegui, Luis, Dr. 1104",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.456310959913225,-34.60555091038739
"Belaustegui, Luis, Dr. 1368",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.459233183138195,-34.606923420100365
"Belaustegui, Luis, Dr. 1516",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4611319807516,-34.60783681773831
"Biedma, Jose Juan 935",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4551231611953,-34.614055652109705
Bogota 347,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43672762980308,-34.61419619673445
Bogota 840,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.443363790422765,-34.61760609026573
"Bonifacio, Jose 995",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4410935752821,-34.627732345399956
Campichuelo 263,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43414511359168,-34.61386806850694
Cangallo 33,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.431274887221825,-34.606129412352594
Chaco 178,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43124919387621,-34.617562835556555
Coronel Ramon l Falcon 1376,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.447972321562865,-34.624386897430014
Coronel Ramon l Falcon 1618,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.451740655773065,-34.62608356189959
Cucha Cucha 1380,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45219019875169,-34.606698737436574
Del Barco Centenera 573,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44057406332255,-34.62599533608549
Del Barco Centenera 649,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44074295167398,-34.6270466688549
Diaz Velez Av. 4646,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43221604795775,-34.60882468844099
Diaz Velez Av. 4830,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43504799992012,-34.608826808557886
Diaz Velez Av. 5020,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43769800812122,-34.60887450332034
Diaz Velez Av. 5242,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44063819280985,-34.60888170094086
Diaz Velez Av. 5312,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44180726726056,-34.60842981883426
Diaz Velez Av. 5484,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44326085288735,-34.6081866286133
Diaz Velez Av. 5570,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.444771925564005,-34.60796378861923
Eduardo Acevedo 253,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43104643487961,-34.61297982781098
Emilio Mitre 366,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4432148891085,-34.62624526470724
Escribano 123,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43244577482752,-34.61100791750778
Espinosa 853,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.450689795746506,-34.61317492994299
Estivao 133,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43212202927913,-34.60763482008402
Felipe Vallese 437,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.440028274303145,-34.6109942339071
Felipe Vallese 761,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.444139482920676,-34.61257786327385
"Figueroa, D. Apolinario, Coronel 1084",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.452867475623485,-34.60936169477968
"Figueroa, D. Apolinario, Coronel 1242",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.454894702637624,-34.61049753927474
"Figueroa, D. Apolinario, Coronel 856",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45044925103511,-34.60771517467062
"Flores, Venancio, Gral. 126",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4327118666448,-34.61442553211825
Formosa 238,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43174746068085,-34.621034727344295
Formosa 629,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4370748011993,-34.62209155296363
Fragata Pres. Sarmiento 1471,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4574875842002,-34.607987222435284
Fragata Pres. Sarmiento 1681,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.459158961814104,-34.60561426258501
Fragata Pres. Sarmiento 20,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.448231708896635,-34.623097300391066
Fragata Pres. Sarmiento 771,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45238848971233,-34.61513745355805
Franklin 1024,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.448546505920305,-34.6106131959246
Franklin 1130,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45061541437039,-34.6114280055107
Franklin 1310,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45311592426795,-34.612439689587696
Franklin 1408,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45429701725817,-34.612929335808786
Franklin 856,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44549759429423,-34.60943893396121
"Gainza, Martin De, Gral. 1040",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44661815047085,-34.60932045308309
"Gainza, Martin De, Gral. 588",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44668434065431,-34.615290473862494
"Gainza, Martin De, Gral. 716",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.446566026686,-34.61315253046739
"Gainza, Martin De, Gral. 934",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44665369993674,-34.6105285478076
Galicia 1026,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.453685399269574,-34.607332956967845
Galicia 1202,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45578347514315,-34.60846791429121
Galicia 1370,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4576528228315,-34.609338328819376
Galicia 1550,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45957235456535,-34.61019317351837
Gaona Av. 1345,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.448428119680095,-34.60849078281417
Gaona Av. 1547,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45051487552845,-34.60962209816954
Gaona Av. 1747,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45295449231954,-34.61093879417821
Gaona Av. 1951,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45539859113937,-34.61214487977015
Gaona Av. 2067,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45668677602983,-34.61267955243573
"Garcia Lorca, Federico 287",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4452785850463,-34.618573263167875
"Goyena, Pedro Av. 1024",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.441838444656796,-34.626679425495354
"Goyena, Pedro Av. 1120",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44365588717829,-34.62692189926991
"Goyena, Pedro Av. 135",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.42914448090166,-34.62525315443658
"Goyena, Pedro Av. 1353",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44641080251022,-34.6272649671663
"Goyena, Pedro Av. 1460",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44773757681434,-34.62770822448449
"Goyena, Pedro Av. 1533",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44908953697072,-34.62782200571394
"Goyena, Pedro Av. 1590",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45008675779533,-34.62816960501757
"Goyena, Pedro Av. 1642",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45126533016363,-34.62838848998352
"Goyena, Pedro Av. 234",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.430519308310856,-34.625558186002806
"Goyena, Pedro Av. 33",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.42786618982974,-34.62512371883944
"Goyena, Pedro Av. 369",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43222523178367,-34.62557740765596
"Goyena, Pedro Av. 410",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43302875390758,-34.62582311263761
"Goyena, Pedro Av. 560",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43544056526421,-34.626023614142376
"Goyena, Pedro Av. 659",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.437021225025944,-34.62595907247098
"Goyena, Pedro Av. 728",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43816569313128,-34.62622365757325
"Goyena, Pedro Av. 841",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43976098719301,-34.62625865678588
Guayaquil 291,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43264531868307,-34.61995445647085
Guayaquil 630,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43742202816527,-34.62128890350094
Guayaquil 77,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.42942586173243,-34.619531932689256
Guayaquil 864,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44025662594837,-34.62190462512252
Hidalgo 334,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43933398282379,-34.615428338020116
Hidalgo 806,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44121574150378,-34.61001606480714
Hortiguera 287,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4461849186282,-34.62570123241901
Hortiguera 51,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44706706676833,-34.623601943825825
Hualfin 1149,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.444159565924885,-34.62403075881751
Hualfin 909,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44099517708656,-34.62380872231152
"Jauretche, Arturo 222",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43615255267578,-34.61053748925037
"Jauretche, Arturo 26",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43350713427059,-34.60943211786326
Jose Bonifacio 1239,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44445746502641,-34.62823091430552
Jose Bonifacio 1555,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.449200829433515,-34.62897177596808
Jose Bonifacio 275,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43094029515727,-34.62624886597362
Jose Bonifacio 547,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43490192399529,-34.626841524473754
Jose Bonifacio 795,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.438685753186675,-34.62739737380758
Jose Juan Biedma 631,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45400657000074,-34.61709221805354
Juana De Ibarbourou 1040,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4349048736336,-34.60409581110442
La Nave 1085,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44286395931902,-34.62741989554199
Luis Viale 1311,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.456618748207205,-34.60976532999441
"Machado, Antonio 642",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44078876565679,-34.60654537857186
"Machado, Antonio 97",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.433194037086885,-34.604288465802654
"Marechal, Leopoldo 944",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.438167102230835,-34.60720752633825
Mendez De Andes 1240,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45201937014657,-34.616997642002374
Mendez De Andes 1466,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45463505306713,-34.617786103278284
Mendez De Andes 634,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44275958487632,-34.61354059454197
Mendez De Andes 924,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44843079783309,-34.61568678263191
Miro 45,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44971277881684,-34.62462686495247
"Mitre, Emilio 228",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44334489327152,-34.624427208934755
Morelos 324,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4546688796485,-34.62174148788943
Morelos 542,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.455862086053315,-34.619079143241805
"Moreno, Jose Maria Av. 274",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43520506426312,-34.62096870799014
Neuquen 1009,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44704093233984,-34.61591656569026
Neuquen 1214,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45053170630306,-34.61582101893284
Neuquen 1420,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.453560988873704,-34.61573000926124
Neuquen 1608,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.456250969225145,-34.615814903444466
Neuquen 744,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44162616165638,-34.616003127509025
Neuquen 875,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44464108475999,-34.615913463306
Olaya 1056,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44280930696522,-34.607294201190484
Otamendi 366,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43305673965349,-34.61250270257064
Otamendi 48,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43187675557097,-34.61570446130696
Paysandu 840,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45194725280413,-34.61390434606813
Planes 1119,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.449136949896776,-34.61197785076711
Planes 1327,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45272200912348,-34.61343447328164
Planes 845,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44465129238797,-34.610271370891255
Puan 560,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44624589941734,-34.62923141337791
"Pueyrredon, Honorio, Dr. Av. 1046",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44497741116104,-34.608583776402995
"Pueyrredon, Honorio, Dr. Av. 414",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.440908937011386,-34.6146542779344
"Pueyrredon, Honorio, Dr. Av. 527",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.440923598374575,-34.613580123083366
"Pueyrredon, Honorio, Dr. Av. 620",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.441832711861096,-34.61276065956533
"Pueyrredon, Honorio, Dr. Av. 741",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.442386021022635,-34.611319647601455
"Pueyrredon, Honorio, Dr. Av. 832",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44341712258919,-34.61062255972579
"Pueyrredon, Honorio, Dr. Av. 977",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44400800734882,-34.60920034349677
Pujol 1275,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.452429428710886,-34.60794258298889
Pujol 1502,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45461785315367,-34.60583989844827
"Repetto, Nicolas, Dr. 687",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.446010435953276,-34.61366736197471
"Repetto, Nicolas, Dr. 75",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44314235978578,-34.62025813375865
"Repetto, Nicolas, Dr. 817",Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44694384320071,-34.61221436511183
Riglos 135,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.437260139438756,-34.6201999626758
Rivadavia Av. 4623,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.430431634260735,-34.61553467183295
Rivadavia Av. 4785,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.43255221557003,-34.61647128244217
Rivadavia Av. 5129,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.438078049067904,-34.61892866371661
Rivadavia Av. 5337,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.440692848071755,-34.62009204467824
Rivadavia Av. 5611,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44458892786976,-34.621769779831084
Rivadavia Av. 5779,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.44675098337644,-34.62265995267384
Rivadavia Av. 6095,Caballito,6,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4517885202763,-34.62466430906565
