"direccion","barrio","comuna","mas_info","materiales","longitude","latitude"
"LADINES 3418","","","","","-58,51134210193432","-34,58797906401871"
"LADINES 3470","","","","","-58,512073297869456","-34,58843071733782"
"LADINES 3560","","","","","-58,513354768165165","-34,58922259562206"
"LADINES 3612","","","","","-58,51399603829286","-34,589618139776015"
"LADINES 3660","","","","","-58,514610329703785","-34,5899933342605"
"LADINES 3764","","","","","-58,51585018191821","-34,59076198286941"
"LADINES 3882","","","","","-58,51732427328337","-34,59166623954571"
"LADINES 3964","","","","","-58,51819807260192","-34,59220169166101"
"LADINES 4050","","","","","-58,51902807395747","-34,592710524166655"
"LADINES 4124","","","","","-58,519668614094314","-34,59310868825832"
"LAFOND, GABRIEL 4030","","","","","-58,49047363126238","-34,58658160298676"
"LAFOND, GABRIEL 4142","","","","","-58,491169597511295","-34,58580755404786"
"LAMARCA, EMILIO 824","","","","","-58,48114700829835","-34,6235167050347"
"LAMARCA, EMILIO 974","","","","","-58,482380053522036","-34,62251652392466"
"LAMARCA, EMILIO 1014","","","","","-58,48284666652244","-34,62214574468125"
"LAMARCA, EMILIO 1144","","","","","-58,484125369957155","-34,62112699421904"
"LAMARCA, EMILIO 1248","","","","","-58,485300377188175","-34,620188271420105"
"LAMARCA, EMILIO 1340","","","","","-58,48623934300454","-34,61943913313359"
"LAMARCA, EMILIO 1428","","","","","-58,48716495930161","-34,618701494518724"
"LAMARCA, EMILIO 1546","","","","","-58,48839323455949","-34,61772547283194"
"LAMARCA, EMILIO 1648","","","","","-58,48953243310022","-34,61681513920766"
"LAMARCA, EMILIO 1724","","","","","-58,49047294886617","-34,61606447096251"
"LAMARCA, EMILIO 1848","","","","","-58,49168758464838","-34,61509601903474"
"LAMARCA, EMILIO 1938","","","","","-58,492606831155726","-34,6143671401873"
"LAMARCA, EMILIO 1950","","","","","-58,492771975144024","-34,61423547400382"
"LAMARCA, EMILIO 1972","","","","","-58,49298965721991","-34,614061909034774"
"LAMARCA, EMILIO 2094","","","","","-58,49365684295362","-34,613527094519185"
"LAMARCA, EMILIO 2134","","","","","-58,493841641634795","-34,61262980589093"
"LAMARCA, EMILIO 2170","","","","","-58,4940904532258","-34,612341563690045"
"LAMARCA, EMILIO 2175","","","","","-58,4940051469875","-34,61231854379444"
"LAMARCA, EMILIO 2244","","","","","-58,494829968401305","-34,611461527402"
"LAMARCA, EMILIO 2262","","","","","-58,49502557194621","-34,61121337402445"
"LAMARCA, EMILIO 2358","","","","","-58,49565679097667","-34,61043185495556"
"LAMARCA, EMILIO 2456","","","","","-58,49656068160197","-34,609222286989834"
"LAMARCA, EMILIO 2522","","","","","-58,4971142841185","-34,60841115821214"
"LAMARCA, EMILIO 2634","","","","","-58,4978849498404","-34,60727369794378"
"LAMARCA, EMILIO 2789","","","","","-58,49916797434551","-34,60608408138969"
"LAMARCA, EMILIO 2862","","","","","-58,49961614838067","-34,6056787128405"
"LAMARCA, EMILIO 2970","","","","","-58,500329324409584","-34,60483494559151"
"LAMARCA, EMILIO 3030","","","","","-58,50079965858376","-34,604280900540346"
"LAMARCA, EMILIO 3168","","","","","-58,50172003759685","-34,603199309733256"
"LAMARCA, EMILIO 3258","","","","","-58,50245615290311","-34,60232195336149"
"LAMARCA, EMILIO 3364","","","","","-58,503301784630445","-34,60130102080169"
"LAMARCA, EMILIO 3480","","","","","-58,50383449780451","-34,600521431197265"
"LAMARCA, EMILIO 3608","","","","","-58,50439964849134","-34,599897198211636"
"LAMARCA, EMILIO 3758","","","","","-58,50525664922164","-34,59894834406346"
"LAMARCA, EMILIO 3860","","","","","-58,505984664198344","-34,59816442551964"
"LAMARCA, EMILIO 3945","","","","","-58,506332033496165","-34,59761885966601"
"LAMARCA, EMILIO 4055","","","","","-58,50706657841262","-34,596805281829525"
"LAMARCA, EMILIO 4193","","","","","-58,50798041713265","-34,59580346916643"
"LAMARCA, EMILIO 4215","","","","","-58,50822750869655","-34,59552961662566"
"LAMARCA, EMILIO 4289","","","","","-58,5085693770365","-34,5951490869832"
"LAMARCA, EMILIO 4346","","","","","-58,50912504684323","-34,59470264989727"
"LAMARCA, EMILIO 4666","","","","","-58,511258864040954","-34,59233153445097"
"LAMARCA, EMILIO 4881","","","","","-58,512745714255736","-34,590548992399334"
"LAMARCA, EMILIO 4968","","","","","-58,51353720629419","-34,58980251331131"
"LAMARCA, EMILIO 5093","","","","","-58,51431502066854","-34,588812269708534"
"LAMARCA, EMILIO 5151","","","","","-58,514885281197216","-34,58818107690161"
"LAMARCA, EMILIO 5289","","","","","-58,515669004484614","-34,58730714067742"
"LAMARCA, EMILIO 5371","","","","","-58,51619700648441","-34,586718926682266"
"LAMAS, ANDRES 1190","","","","","-58,46353292461223","-34,61466586025349"
"LAMAS, ANDRES 1246","","","","","-58,46401668876155","-34,61403415703954"
"LAMAS, ANDRES 1349","","","","","-58,464560352226705","-34,61314653995635"
"LAMAS, ANDRES 1450","","","","","-58,46542845251111","-34,61218999603964"
"LAMAS, ANDRES 1544","","","","","-58,466130079519125","-34,61127446036853"
"LAMAS, ANDRES 1647","","","","","-58,46698939268069","-34,60996965434906"
"LAMAS, ANDRES 1750","","","","","-58,467777625569525","-34,60911943761281"
"LAMAS, ANDRES 1874","","","","","-58,468456913361926","-34,60822605132466"
"LAMAS, ANDRES 1946","","","","","-58,46912345155156","-34,607352234527006"
"LAMAS, ANDRES 2056","","","","","-58,46997538364805","-34,606239194094904"
"LAMAS, ANDRES 2150","","","","","-58,47077796736216","-34,605190561950714"
"LAMAS, ANDRES 2260","","","","","-58,47145105532263","-34,604310495325734"
"LAMAS, ANDRES 2384","","","","","-58,472492485417256","-34,603755853093034"
"LAMAS, ANDRES 2460","","","","","-58,473207226147814","-34,603636859321654"
"LAMAS, ANDRES 2536","","","","","-58,474095909750666","-34,60348957705109"
"LAMAS, ANDRES 2634","","","","","-58,47504501087784","-34,60333249530149"
"LAPACHO 2249","","","","","-58,48492360744489","-34,60986777492954"
"LAPLACE 3268","","","","","-58,489247875025974","-34,609888565757004"
"LAPLACE 3350","","","","","-58,49015946297318","-34,61039210876733"
"LARRALDE, CRISOLOGO AV. 3117","","","","","-58,47466938208632","-34,5524910314274"
"LARRALDE, CRISOLOGO AV. 3275","","","","","-58,47574191265336","-34,55308484318519"
"LARRALDE, CRISOLOGO AV. 3319","","","","","-58,476314766248336","-34,553402268777106"
"LARRALDE, CRISOLOGO AV. 3499","","","","","-58,477792738104704","-34,55422363734992"
"LARRALDE, CRISOLOGO AV. 3547","","","","","-58,47832102375475","-34,55451616328978"
"LARRALDE, CRISOLOGO AV. 3675","","","","","-58,47937186531823","-34,555098075213024"
"LARRALDE, CRISOLOGO AV. 3731","","","","","-58,48006510338666","-34,55547885995558"
"LARRALDE, CRISOLOGO AV. 3881","","","","","-58,481342624616886","-34,55617006050686"
"LARRALDE, CRISOLOGO AV. 3939","","","","","-58,48198142544791","-34,556485316473434"
"LARRALDE, CRISOLOGO AV. 4093","","","","","-58,48328838590119","-34,557111878641344"
"LARRALDE, CRISOLOGO AV. 4111","","","","","-58,48369755722748","-34,557312376090735"
"LARRALDE, CRISOLOGO AV. 4289","","","","","-58,48514253142107","-34,55800096752662"
"LARRALDE, CRISOLOGO AV. 4327","","","","","-58,48561513988904","-34,55822736469888"
"LARRALDE, CRISOLOGO AV. 4485","","","","","-58,48697157810799","-34,55887451664332"
"LARRALDE, CRISOLOGO AV. 4583","","","","","-58,487855247829586","-34,559300261301374"
"LARRALDE, CRISOLOGO AV. 4731","","","","","-58,48948015382411","-34,56007476166964"
"LARRALDE, CRISOLOGO AV. 4843","","","","","-58,4905061570797","-34,560565875541194"
"LARRALDE, CRISOLOGO AV. 4955","","","","","-58,49139873640747","-34,560993980190524"
"LARRALDE, CRISOLOGO AV. 5059","","","","","-58,49275791449533","-34,56164276211424"
"LARRALDE, CRISOLOGO AV. 5145","","","","","-58,49350702996308","-34,56205716636986"
"LARRALDE, CRISOLOGO AV. 5216","","","","","-58,494491684697316","-34,56258452921428"
"LARRALDE, CRISOLOGO AV. 5297","","","","","-58,49538168453908","-34,56295602514066"
"LARRALDE, CRISOLOGO AV. 5422","","","","","-58,49703758863821","-34,563811613820334"
"LARRALDE, CRISOLOGO AV. 5533","","","","","-58,49840415717675","-34,56435395820598"
"LARRALDE, CRISOLOGO AV. 5603","","","","","-58,49927493750932","-34,564769523035935"
"LARRALDE, CRISOLOGO AV. 5647","","","","","-58,49968854864218","-34,56497044050001"
"LARRALDE, CRISOLOGO AV. 5721","","","","","-58,50064049521984","-34,56543263466885"
"LARRALDE, CRISOLOGO AV. 5851","","","","","-58,50202220222607","-34,56609895630891"
"LARRALDE, CRISOLOGO AV. 6048","","","","","-58,50450069821295","-34,56743483811322"
"LARRALDE, CRISOLOGO AV. 6056","","","","","-58,50473028773497","-34,56754698669181"
"LARRALDE, CRISOLOGO AV. 6090","","","","","-58,5050212744495","-34,56768987487329"
"LARRALDE, CRISOLOGO AV. 6124","","","","","-58,505456864563","-34,5679036121547"
"LARRALDE, CRISOLOGO AV. 6204","","","","","-58,506342904084626","-34,568342076540794"
"LARRALDE, CRISOLOGO AV. 6321","","","","","-58,50770460234463","-34,56895075939719"
"LARRALDE, CRISOLOGO AV. 6392","","","","","-58,50864205821351","-34,569595469342325"
"LARSEN 2345","","","","","-58,50222884863158","-34,57510951218641"
"LARSEN 2495","","","","","-58,504003305977285","-34,576206755947304"
"LARSEN 2555","","","","","-58,50484136695249","-34,57672317831892"
"LARSEN 2657","","","","","-58,506054280460404","-34,57747213724358"
"LARSEN 2759","","","","","-58,507096711903955","-34,57811634771334"
"LARSEN 2839","","","","","-58,508048897525725","-34,57870821893029"
"LARSEN 2951","","","","","-58,509332477731455","-34,579501887186375"
"LARSEN 3059","","","","","-58,510723822880216","-34,58036710434504"
"LARSEN 3110","","","","","-58,51140202050661","-34,580894515679326"
"LARSEN 3223","","","","","-58,512978587814445","-34,58176468363981"
"LARSEN 3249","","","","","-58,51329497313133","-34,5819524909236"
"LARSEN 3355","","","","","-58,51453948505589","-34,58273534923492"
"LAS PROVINCIAS 3024","","","","","-58,47852219033389","-34,61777394310731"
"LAS PROVINCIAS 3154","","","","","-58,48015857520347","-34,61862699170719"
"LASCANO 2060","","","","","-58,476004715533826","-34,601233327876415"
"LASCANO 2160","","","","","-58,476237149574445","-34,602089779496666"
"LASCANO 2250","","","","","-58,47696441421251","-34,60274420815668"
"LASCANO 2390","","","","","-58,47835233025644","-34,603502617697515"
"LASCANO 2450","","","","","-58,47912965444125","-34,603926691855584"
"LASCANO 2452","","","","","-58,47915533325772","-34,60394075166143"
"LASCANO 2462","","","","","-58,47928372734011","-34,60401105069075"
"LASCANO 2530","","","","","-58,48018198592632","-34,60450471385788"
"LASCANO 2660","","","","","-58,48216501575857","-34,60541947276556"
"LASCANO 2662","","","","","-58,48219355447369","-34,605430862646415"
"LASCANO 2754","","","","","-58,48334934178404","-34,60598282575333"
"LASCANO 2834","","","","","-58,48432214697221","-34,60651173848516"
"LASCANO 2860","","","","","-58,48461460348726","-34,60667254625915"
"LASCANO 2958","","","","","-58,48587363553531","-34,607350706998375"
"LASCANO 3092","","","","","-58,48736993653929","-34,60817354560829"
"LASCANO 3140","","","","","-58,488148270663906","-34,60859947973129"
"LASCANO 3254","","","","","-58,48959577384225","-34,609405708480594"
"LASCANO 3336","","","","","-58,49047986299412","-34,60990297149887"
"LASCANO 3448","","","","","-58,49153699423363","-34,610485983415046"
"LASCANO 3534","","","","","-58,49259120557789","-34,6110714352615"
"LASCANO 3636","","","","","-58,49371615367462","-34,61169367661816"
"LASCANO 3724","","","","","-58,494758095527814","-34,61228006838344"
"LASCANO 3760","","","","","-58,49498859487112","-34,61241055654434"
"LASCANO 3826","","","","","-58,49597899899431","-34,61298328836746"
"LASTRA AV. 3547","","","","","-58,51871850642677","-34,60940348220743"
"LASTRA AV. 3564","","","","","-58,51883585088929","-34,60948542091915"
"LASTRA AV. 3627","","","","","-58,51934055350814","-34,60894723568118"
"LASTRA AV. 3646","","","","","-58,51954450477793","-34,60896590626309"
"LASTRA AV. 3744","","","","","-58,52039404347968","-34,608342614668636"
"LASTRA AV. 3769","","","","","-58,52042957335068","-34,608153269160425"
"LASTRA AV. 3852","","","","","-58,521323099234","-34,60766356473795"
"LASTRA AV. 3865","","","","","-58,52133957981002","-34,607487758826856"
"LASTRA AV. 3942","","","","","-58,52203762289115","-34,60714208015546"
"LASTRA AV. 3969","","","","","-58,5221101914137","-34,606923365499505"
"LASTRA AV. 4010","","","","","-58,52268496901551","-34,60667099409218"
"LASTRA AV. 4017","","","","","-58,52255903488696","-34,606592905249855"
"LASTRA AV. 4179","","","","","-58,52370491272341","-34,605745440228816"
"LASTRA AV. 4250","","","","","-58,52446481349067","-34,60535944278208"
"LASTRA AV. 4270","","","","","-58,52457166954946","-34,605281725081525"
"LASTRA AV. 4295","","","","","-58,524650357852515","-34,60505774057558"
"LAURELES ARGENTINOS 5043","","","","","-58,51487211997501","-34,61612425997595"
"LAUSANA 3378","","","","","-58,485925761390114","-34,615947701220264"
"LAUSANA 3448","","","","","-58,486804080931535","-34,616424064683166"
"LAVAISSE, BENJAMIN J. 3826","","","","","-58,512362066289135","-34,602205844883734"
"LAVAISSE, BENJAMIN J. 3881","","","","","-58,51245365361613","-34,602041489081735"
"LAVALLEJA 33","","","","","-58,43837983508882","-34,60351183111572"
"LAVALLEJA 91","","","","","-58,43785252975051","-34,6031725862653"
"LAVALLEJA 135","","","","","-58,43731524485908","-34,60282966144995"
"LAVALLEJA 155","","","","","-58,43702638836847","-34,602643824270935"
"LAVALLEJA 229","","","","","-58,4360964318619","-34,60204537335673"
"LAVALLEJA 277","","","","","-58,43562121408659","-34,60173964799771"
"LAVALLEJA 307","","","","","-58,43519859386525","-34,60146581216951"
"LAVALLEJA 488","","","","","-58,43460765235981","-34,600965930670135"
"LAVALLEJA 529","","","","","-58,43393174310558","-34,60065159452389"
"LAVALLEJA 591","","","","","-58,43343015655091","-34,60033053938542"
"LAVALLEJA 609","","","","","-58,433098032048896","-34,60012160252129"
"LAVALLEJA 659","","","","","-58,43264027344527","-34,59982860695797"
"LAVALLEJA 713","","","","","-58,43195861526601","-34,599397983435274"
"LAVALLEJA 751","","","","","-58,43151161615921","-34,59911185776817"
"LAVALLEJA 847","","","","","-58,430631837313456","-34,598544106401235"
"LAVALLEJA 889","","","","","-58,43026163461698","-34,59830709999074"
"LAVALLEJA 919","","","","","-58,42977209747929","-34,5979963246774"
"LAVALLEJA 989","","","","","-58,4291709555762","-34,59761153050483"
"LAVALLEJA 1031","","","","","-58,42858099314302","-34,597234906200896"
"LAVALLEJA 1095","","","","","-58,42790703464304","-34,59680345273556"
"LAVALLEJA 1135","","","","","-58,427608428652945","-34,59660481580128"
"LAVALLEJA 1191","","","","","-58,427159439678036","-34,59631177028271"
"LAVOISIER 3057","","","","","-58,498133315162114","-34,57316462629106"
"LAVOISIER 3135","","","","","-58,49892606884074","-34,57218228256338"
"LAVOISIER 3245","","","","","-58,499782110383684","-34,57112641082088"
"LAVOISIER 3353","","","","","-58,500616112666634","-34,57009681837064"
"LAVOISIER 3443","","","","","-58,501369817655615","-34,569161253383385"
"LAVOISIER 3481","","","","","-58,50198278729154","-34,56840368364997"
"LAVOISIER 3561","","","","","-58,502877137638635","-34,567290243403754"
"LE BRETON, TOMAS A. 4078","","","","","-58,47939008736872","-34,56445079242943"
"LE BRETON, TOMAS A. 4130","","","","","-58,4800400771691","-34,564843316689945"
"LE BRETON, TOMAS A. 4266","","","","","-58,481115537117184","-34,56550440692903"
"LE BRETON, TOMAS A. 4356","","","","","-58,48203575439581","-34,56605528891385"
"LE BRETON, TOMAS A. 4482","","","","","-58,48292977283565","-34,56659807095445"
"LE BRETON, TOMAS A. 4560","","","","","-58,483850230053434","-34,56715584278406"
"LE BRETON, TOMAS A. 4658","","","","","-58,484720959564264","-34,567685944999226"
"LE BRETON, TOMAS A. 4752","","","","","-58,48555838066038","-34,568190627629406"
"LE BRETON, TOMAS A. 4838","","","","","-58,48638511225748","-34,56868819036932"
"LE BRETON, TOMAS A. 4880","","","","","-58,486927956030485","-34,56915546240204"
"LE BRETON, TOMAS A. 4952","","","","","-58,487882372005835","-34,5696867050038"
"LE BRETON, TOMAS A. 4958","","","","","-58,48797352780585","-34,569736774312446"
"LE BRETON, TOMAS A. 5030","","","","","-58,48897351175967","-34,57028210681798"
"LE BRETON, TOMAS A. 5106","","","","","-58,489808763274645","-34,57074091048313"
"LE BRETON, TOMAS A. 5252","","","","","-58,491283505336284","-34,57154919933933"
"LE BRETON, TOMAS A. 5388","","","","","-58,492736938376076","-34,572346108350416"
"LE BRETON, TOMAS A. 5462","","","","","-58,49358951909036","-34,57281446188445"
"LE BRETON, TOMAS A. 5552","","","","","-58,4946347109173","-34,57339021392183"
"LE BRETON, TOMAS A. 5632","","","","","-58,49558681705555","-34,5739116967368"
"LE BRETON, TOMAS A. 5750","","","","","-58,496973703136064","-34,574675096185146"
"LE BRETON, TOMAS A. 5820","","","","","-58,497977306916226","-34,5752225886623"
"LE BRETON, TOMAS A. 5833","","","","","-58,49822434617834","-34,57526856883234"
"LEGUIZAMON, HONORIO, DR. 3749","","","","","-58,48771513323209","-34,56771477907543"
"LEIVA 3963","","","","","-58,4473078938586","-34,58886126887057"
"LEIVA 4035","","","","","-58,447845635153456","-34,5897036223125"
"LEIVA 4059","","","","","-58,448167419415924","-34,59000695697852"
"LEIVA 4243","","","","","-58,450036723764505","-34,59235808256847"
"LEIVA 4340","","","","","-58,45102077513867","-34,593354674684235"
"LEIVA 4436","","","","","-58,451790517742715","-34,594044912730475"
"LEIVA 4505","","","","","-58,45258455989774","-34,59465493272436"
"LEIVA 4647","","","","","-58,453809120067234","-34,59579978264144"
"LEIVA 4733","","","","","-58,45472727583695","-34,596570299586524"
"LEIVA 4821","","","","","-58,45540129309308","-34,59717406913373"
"LEMOS, JUAN GREGORIO, GRAL. 8","","","","","-58,44656764860902","-34,58976004475675"
"LEMOS, JUAN GREGORIO, GRAL. 150","","","","","-58,44800545261517","-34,58911853643014"
"LEMOS, JUAN GREGORIO, GRAL. 236","","","","","-58,44908766044923","-34,588638662675656"
"LEMOS, JUAN GREGORIO, GRAL. 387","","","","","-58,45026049564698","-34,58799401312094"
"LEON, BERNARDO DE 2363","","","","","-58,475040820342436","-34,604821081344376"
"LEON, BERNARDO DE 2425","","","","","-58,47566248872758","-34,60418356893723"
"LEON, BERNARDO DE 2565","","","","","-58,4766416762583","-34,602960531637166"
"LEON, BERNARDO DE 2657","","","","","-58,47723334659596","-34,60222756125764"
"LERMA 75","","","","","-58,42865120729705","-34,597637787359986"
"LERMA 97","","","","","-58,42879798197251","-34,59751740082361"
"LERMA 199","","","","","-58,42965476214911","-34,59663913504346"
"LERMA 231","","","","","-58,43003883890855","-34,596227506309084"
"LERMA 371","","","","","-58,43098989611661","-34,59520908418512"
"LERMA 439","","","","","-58,43157986579749","-34,59457423154767"
"LERMA 525","","","","","-58,43230705076935","-34,593789452999786"
"LERMA 630","","","","","-58,43324647714623","-34,592955796605644"
"LINCOLN AV. 3525","","","","","-58,50339963700069","-34,60040073180335"
"LINCOLN AV. 3565","","","","","-58,504149576030045","-34,60031302750107"
"LINCOLN AV. 3615","","","","","-58,504975891912494","-34,600215413801614"
"LINCOLN AV. 3751","","","","","-58,50705518609227","-34,59996558975269"
"LINCOLN AV. 3880","","","","","-58,508953927165535","-34,59981504255203"
"LINCOLN AV. 3921","","","","","-58,50949326545263","-34,59967443841776"
"LINCOLN AV. 3931","","","","","-58,50959917108204","-34,599661659231586"
"LINCOLN AV. 4219","","","","","-58,51421906041998","-34,59910534471168"
"LINCOLN AV. 4268","","","","","-58,514957619398956","-34,59909140867537"
"LINCOLN AV. 4380","","","","","-58,51644442802908","-34,598913940060356"
"LINCOLN AV. 4406","","","","","-58,517039003499136","-34,59884135465026"
"LINCOLN AV. 4437","","","","","-58,517262704825534","-34,59873712813001"
"LINCOLN AV. 4519","","","","","-58,51861676891994","-34,598577718449256"
"LINCOLN AV. 4558","","","","","-58,51912898725765","-34,59858863073022"
"LINCOLN AV. 4611","","","","","-58,52004359005298","-34,598403939456"
"LINCOLN AV. 4644","","","","","-58,52089502435478","-34,59837922422466"
"LINNEO 1854","","","","","-58,47285572435631","-34,600385101720775"
"LINNEO 1951","","","","","-58,47331056622131","-34,601631275550915"
"LINNEO 2051","","","","","-58,47357643581591","-34,60290997770885"
"LINNEO 2147","","","","","-58,473867193487706","-34,604309977222634"
"LISTA, RAMON, CORONEL 5070","","","","","-58,52120504340637","-34,61192530700051"
"LISTA, RAMON, CORONEL 5158","","","","","-58,522201484985146","-34,612814181659104"
"LISTA, RAMON, CORONEL 5234","","","","","-58,523352599034325","-34,61384267389886"
"LISTA, RAMON, CORONEL 5290","","","","","-58,523996457755906","-34,614415514020415"
"LITUANIA 5433","","","","","-58,48987784578754","-34,57693657974209"
"LIVERPOOL 2834","","","","","-58,481296926538576","-34,58260416842265"
"LIVERPOOL 2835","","","","","-58,48129604681378","-34,58257105917252"
"LIVERPOOL 2904","","","","","-58,482320421632764","-34,58285191781507"
"LLAVALLOL 1532","","","","","-58,48534912567507","-34,61733836666284"
"LLAVALLOL 1606","","","","","-58,48600578395873","-34,61651073877355"
"LLAVALLOL 1678","","","","","-58,486532876480915","-34,61585289637328"
"LLAVALLOL 1746","","","","","-58,48699759113692","-34,615263862096185"
"LLAVALLOL 1796","","","","","-58,4874338466848","-34,61471756670396"
"LLAVALLOL 1824","","","","","-58,48772864694541","-34,61434472665896"
"LLAVALLOL 1936","","","","","-58,48858169872089","-34,61327177532978"
"LLAVALLOL 2042","","","","","-58,48954154699604","-34,61206003769067"
"LLAVALLOL 2150","","","","","-58,49064093066799","-34,61067113477767"
"LLAVALLOL 2268","","","","","-58,49179306157184","-34,60935802039516"
"LLAVALLOL 2368","","","","","-58,492545676021386","-34,60850194362245"
"LLAVALLOL 2468","","","","","-58,49358822062336","-34,607316895778155"
"LLAVALLOL 2541","","","","","-58,49426550853215","-34,60642157952749"
"LLAVALLOL 2668","","","","","-58,49521191553174","-34,605466275970194"
"LLAVALLOL 2710","","","","","-58,49567569978779","-34,60493884027981"
"LLAVALLOL 2848","","","","","-58,49650614159954","-34,60399416590766"
"LLAVALLOL 2926","","","","","-58,49712819048368","-34,603286795098406"
"LLAVALLOL 3036","","","","","-58,49782630678852","-34,60249260664269"
"LLAVALLOL 3291","","","","","-58,49920767668636","-34,60136741909947"
"LLAVALLOL 3362","","","","","-58,499748738594626","-34,60071423665461"
"LLAVALLOL 3484","","","","","-58,500705957624255","-34,599415030984936"
"LLAVALLOL 3576","","","","","-58,50139252453507","-34,59860470283795"
"LLAVALLOL 3668","","","","","-58,501969604802966","-34,597968720177406"
"LLAVALLOL 3716","","","","","-58,50247863731979","-34,59741856522509"
"LLAVALLOL 3882","","","","","-58,50336917693725","-34,59642792219189"
"LLAVALLOL 3998","","","","","-58,50412069122705","-34,59560184472237"
"LLAVALLOL 4016","","","","","-58,5043567831703","-34,59533954186382"
"LLAVALLOL 4186","","","","","-58,505313490479","-34,5942827006639"
"LLAVALLOL 4274","","","","","-58,50589704946823","-34,59378652484786"
"LLAVALLOL 4343","","","","","-58,506409503752735","-34,59297160594343"
"LLAVALLOL 4475","","","","","-58,507170067801646","-34,592126428951744"
"LLAVALLOL 4597","","","","","-58,50793860155823","-34,59127532213396"
"LLAVALLOL 4661","","","","","-58,50846701351875","-34,5906895780855"
"LLAVALLOL 4730","","","","","-58,509101031197744","-34,590080585087435"
"LLAVALLOL 4859","","","","","-58,51005510926788","-34,58893427590886"
"LLAVALLOL 4953","","","","","-58,510654818815226","-34,58826681407279"
"LLAVALLOL 5061","","","","","-58,511534088762275","-34,587297480492225"
"LLAVALLOL 5145","","","","","-58,51207382033411","-34,5866998167695"
"LLAVALLOL 5297","","","","","-58,513033737540574","-34,58563959565607"
"LLAVALLOL 5387","","","","","-58,513615397676666","-34,5849962231807"
"LLAVALLOL 5435","","","","","-58,51414964944235","-34,58440386930906"
"LLAVALLOL 5549","","","","","-58,51490300373656","-34,583567742070635"
"LLERENA 2431","","","","","-58,473359592946366","-34,58372116393775"
"LLERENA 2575","","","","","-58,474418979315956","-34,5849720406499"
"LLERENA 2603","","","","","-58,47485215776957","-34,585430182342606"
"LLERENA 2665","","","","","-58,47556997369591","-34,58596248374551"
"LLERENA 2730","","","","","-58,47642877218439","-34,58670293109974"
"LLERENA 2855","","","","","-58,47736743813732","-34,587327861478734"
"LLERENA 2931","","","","","-58,47811468247828","-34,58790793193836"
"LLERENA 3045","","","","","-58,479123584349566","-34,588688659113494"
"LLERENA 3191","","","","","-58,48096933633425","-34,5901117957692"
"LOMAS DE ZAMORA 2430","","","","","-58,51291823222794","-34,61613841000387"
"LONDRES 4000","","","","","-58,47825085320831","-34,58144621981465"
"LONDRES 4096","","","","","-58,47885778878678","-34,58128616644582"
"LONDRES 4160","","","","","-58,479826016553055","-34,58148627665046"
"LONDRES 4248","","","","","-58,48059073053699","-34,582014118388976"
"LOPE DE VEGA AV. 2244","","","","","-58,51739193611929","-34,61994926519684"
"LOPE DE VEGA AV. 2245","","","","","-58,51727882133546","-34,619887256052166"
"LOPE DE VEGA AV. 2320","","","","","-58,51809912019088","-34,619412530931285"
"LOPE DE VEGA AV. 2365","","","","","-58,51831366340726","-34,61909997911906"
"LOPE DE VEGA AV. 2459","","","","","-58,51895738980922","-34,6186109734513"
"LOPE DE VEGA AV. 2478","","","","","-58,51911796285114","-34,618637243645644"
"LOPE DE VEGA AV. 2561","","","","","-58,51974986079123","-34,618004511196915"
"LOPE DE VEGA AV. 2566","","","","","-58,519840196410165","-34,618083829834525"
"LOPE DE VEGA AV. 2640","","","","","-58,520544710618","-34,61754404562492"
"LOPE DE VEGA AV. 2645","","","","","-58,5204733143601","-34,6174426875834"
"LOPE DE VEGA AV. 2742","","","","","-58,521473736615455","-34,61683110647313"
"LOPE DE VEGA AV. 2744","","","","","-58,52148767610485","-34,61682046678464"
"LOPE DE VEGA AV. 2845","","","","","-58,52253545879888","-34,61587227358377"
"LOPE DE VEGA AV. 2874","","","","","-58,52282431712687","-34,61580275659654"
"LOPE DE VEGA AV. 2961","","","","","-58,523705676011545","-34,614968649971345"
"LOPE DE VEGA AV. 2968","","","","","-58,52387118890584","-34,61498661037993"
"LOPE DE VEGA AV. 3027","","","","","-58,52447442805179","-34,614354587772084"
"LOPE DE VEGA AV. 3086","","","","","-58,52486200287673","-34,61419421334443"
"LOPE DE VEGA AV. 3140","","","","","-58,52553219758687","-34,613785445977214"
"LOPE DE VEGA AV. 3157","","","","","-58,52537265461308","-34,6137436661411"
"LOPE DE VEGA AV. 3256","","","","","-58,52615095478794","-34,613332059372944"
"LOPE DE VEGA AV. 3267","","","","","-58,52610318751729","-34,61323303139454"
"LOPE DE VEGA AV. 3351","","","","","-58,52686083962655","-34,612674347877466"
"LOPE DE VEGA AV. 3354","","","","","-58,5270857603099","-34,61265186950191"
"LOPE DE VEGA AV. 3406","","","","","-58,52751046467414","-34,612338948735704"
"LOPE DE VEGA AV. 3463","","","","","-58,52777101610399","-34,612005657622255"
"LOPE DE VEGA AV. 3529","","","","","-58,528307026339284","-34,61161508917645"
"LOPEZ BUCHARDO, CARLOS 5620","","","","","-58,500666120484496","-34,563162126475675"
"LOPEZ BUCHARDO, CARLOS 5672","","","","","-58,50114882856861","-34,56338235384109"
"LOPEZ MERINO, FRANCISCO 3880","","","","","-58,492818458962724","-34,589844850190616"
"LOPEZ MERINO, FRANCISCO 4028","","","","","-58,49388875239161","-34,58866101243481"
